name,diameter,red
grapefruit,10.98,148
grapefruit,10.98,142
grapefruit,10.98,136
grapefruit,10.98,163
grapefruit,10.98,151
grapefruit,10.99,156
grapefruit,10.99,151
grapefruit,10.99,154
grapefruit,10.99,152
grapefruit,10.99,147
grapefruit,10.99,153
grapefruit,10.99,151
grapefruit,10.99,147
grapefruit,10.99,135
grapefruit,10.99,126
grapefruit,10.99,154
grapefruit,10.99,151
grapefruit,10.99,154
grapefruit,10.99,154
grapefruit,10.99,166
grapefruit,10.99,152
grapefruit,11,158
grapefruit,11,147
grapefruit,11,153
grapefruit,11,145
grapefruit,11,145
grapefruit,11,175
grapefruit,11,142
grapefruit,11,133
grapefruit,11,166
grapefruit,11,141
grapefruit,11,150
grapefruit,11,158
grapefruit,11,151
grapefruit,11,143
grapefruit,11,154
grapefruit,11,133
grapefruit,11,137
grapefruit,11,133
grapefruit,11.01,131
grapefruit,11.01,154
grapefruit,11.01,143
grapefruit,11.01,133
grapefruit,11.01,132
grapefruit,11.01,160
grapefruit,11.01,151
grapefruit,11.01,149
grapefruit,11.01,135
grapefruit,11.01,158
grapefruit,11.01,166
grapefruit,11.01,139
grapefruit,11.01,142
grapefruit,11.01,133
grapefruit,11.01,155
grapefruit,11.01,151
grapefruit,11.01,141
grapefruit,11.01,142
grapefruit,11.02,161
grapefruit,11.02,147
grapefruit,11.02,162
grapefruit,11.02,165
grapefruit,11.02,175
grapefruit,11.02,144
grapefruit,11.02,142
grapefruit,11.02,140
grapefruit,11.02,142
grapefruit,11.02,150
grapefruit,11.02,148
grapefruit,11.02,149
grapefruit,11.02,164
grapefruit,11.02,167
grapefruit,11.02,158
grapefruit,11.02,161
grapefruit,11.02,148
grapefruit,11.02,145
grapefruit,11.03,140
grapefruit,11.03,153
grapefruit,11.03,146
grapefruit,11.03,142
grapefruit,11.03,151
grapefruit,11.03,158
grapefruit,11.03,148
grapefruit,11.03,154
grapefruit,11.04,140
grapefruit,11.04,148
grapefruit,11.04,176
grapefruit,11.04,150
grapefruit,11.04,131
grapefruit,11.04,161
grapefruit,11.04,167
grapefruit,11.04,146
grapefruit,11.04,149
grapefruit,11.04,165
grapefruit,11.04,147
grapefruit,11.05,141
grapefruit,11.05,147
grapefruit,11.05,159
grapefruit,11.05,138
grapefruit,11.05,158
grapefruit,11.05,142
grapefruit,11.05,145
grapefruit,11.05,171
grapefruit,11.05,157
grapefruit,11.05,138
grapefruit,11.05,141
grapefruit,11.05,152
grapefruit,11.05,165
grapefruit,11.05,160
grapefruit,11.05,157
grapefruit,11.05,131
grapefruit,11.05,163
grapefruit,11.05,147
grapefruit,11.06,160
grapefruit,11.06,162
grapefruit,11.06,171
grapefruit,11.06,151
grapefruit,11.06,151
grapefruit,11.06,159
grapefruit,11.06,138
grapefruit,11.06,157
grapefruit,11.06,147
grapefruit,11.06,168
grapefruit,11.06,140
grapefruit,11.06,179
grapefruit,11.07,153
grapefruit,11.07,148
grapefruit,11.07,173
grapefruit,11.07,150
grapefruit,11.07,166
grapefruit,11.07,127
grapefruit,11.07,145
grapefruit,11.07,150
grapefruit,11.07,144
grapefruit,11.07,149
grapefruit,11.07,134
grapefruit,11.07,152
grapefruit,11.07,151
grapefruit,11.07,153
grapefruit,11.07,168
grapefruit,11.07,148
grapefruit,11.07,149
grapefruit,11.07,151
grapefruit,11.08,165
grapefruit,11.08,161
grapefruit,11.08,147
grapefruit,11.08,146
grapefruit,11.08,158
grapefruit,11.08,137
grapefruit,11.08,163
grapefruit,11.08,152
grapefruit,11.08,153
grapefruit,11.08,154
grapefruit,11.08,165
grapefruit,11.08,148
grapefruit,11.08,161
grapefruit,11.08,150
grapefruit,11.08,147
grapefruit,11.08,140
grapefruit,11.08,131
grapefruit,11.08,154
grapefruit,11.08,153
grapefruit,11.09,149
grapefruit,11.09,151
grapefruit,11.09,151
grapefruit,11.09,154
grapefruit,11.09,156
grapefruit,11.09,155
grapefruit,11.09,174
grapefruit,11.09,155
grapefruit,11.09,151
grapefruit,11.09,161
grapefruit,11.09,144
grapefruit,11.09,153
grapefruit,11.09,164
grapefruit,11.09,155
grapefruit,11.09,149
grapefruit,11.09,162
grapefruit,11.09,152
grapefruit,11.09,143
grapefruit,11.1,158
grapefruit,11.1,147
grapefruit,11.1,159
grapefruit,11.1,139
grapefruit,11.1,155
grapefruit,11.1,166
grapefruit,11.1,153
grapefruit,11.1,148
grapefruit,11.1,153
grapefruit,11.1,143
grapefruit,11.1,156
grapefruit,11.1,151
grapefruit,11.1,141
grapefruit,11.1,153
grapefruit,11.1,137
grapefruit,11.1,155
grapefruit,11.11,163
grapefruit,11.11,163
grapefruit,11.11,165
grapefruit,11.11,143
grapefruit,11.11,158
grapefruit,11.11,143
grapefruit,11.11,148
grapefruit,11.11,160
grapefruit,11.11,167
grapefruit,11.11,153
grapefruit,11.11,157
grapefruit,11.11,138
grapefruit,11.11,159
grapefruit,11.11,140
grapefruit,11.11,138
grapefruit,11.11,136
grapefruit,11.11,160
grapefruit,11.11,178
grapefruit,11.11,154
grapefruit,11.11,148
grapefruit,11.11,168
grapefruit,11.12,157
grapefruit,11.12,139
grapefruit,11.12,126
grapefruit,11.12,147
grapefruit,11.12,155
grapefruit,11.12,143
grapefruit,11.12,155
grapefruit,11.12,146
grapefruit,11.12,141
grapefruit,11.12,157
grapefruit,11.12,150
grapefruit,11.12,163
grapefruit,11.12,155
grapefruit,11.13,148
grapefruit,11.13,154
grapefruit,11.13,149
grapefruit,11.13,160
grapefruit,11.13,134
grapefruit,11.13,156
grapefruit,11.13,151
grapefruit,11.13,147
grapefruit,11.13,149
grapefruit,11.13,160
grapefruit,11.13,164
grapefruit,11.13,166
grapefruit,11.13,134
grapefruit,11.13,152
grapefruit,11.14,138
grapefruit,11.14,150
grapefruit,11.14,160
grapefruit,11.14,143
grapefruit,11.14,144
grapefruit,11.14,160
grapefruit,11.14,147
grapefruit,11.14,149
grapefruit,11.14,146
grapefruit,11.14,168
grapefruit,11.14,135
grapefruit,11.14,144
grapefruit,11.14,169
grapefruit,11.14,155
grapefruit,11.14,149
grapefruit,11.14,145
grapefruit,11.14,153
grapefruit,11.15,147
grapefruit,11.15,148
grapefruit,11.15,143
grapefruit,11.15,152
grapefruit,11.15,160
grapefruit,11.15,164
grapefruit,11.15,164
grapefruit,11.15,158
grapefruit,11.15,135
grapefruit,11.15,157
grapefruit,11.15,146
grapefruit,11.15,155
grapefruit,11.15,146
grapefruit,11.15,155
grapefruit,11.15,153
grapefruit,11.15,153
grapefruit,11.16,138
grapefruit,11.16,148
grapefruit,11.16,143
grapefruit,11.16,167
grapefruit,11.16,151
grapefruit,11.16,129
grapefruit,11.16,156
grapefruit,11.16,148
grapefruit,11.16,141
grapefruit,11.16,146
grapefruit,11.17,172
grapefruit,11.17,153
grapefruit,11.17,157
grapefruit,11.17,160
grapefruit,11.17,154
grapefruit,11.17,155
grapefruit,11.17,152
grapefruit,11.17,152
grapefruit,11.17,150
grapefruit,11.17,149
grapefruit,11.17,115
grapefruit,11.17,183
grapefruit,11.17,134
grapefruit,11.17,160
grapefruit,11.17,170
grapefruit,11.17,148
grapefruit,11.17,154
grapefruit,11.18,153
grapefruit,11.18,153
grapefruit,11.18,147
grapefruit,11.18,139
grapefruit,11.18,161
grapefruit,11.18,138
grapefruit,11.18,149
grapefruit,11.18,159
grapefruit,11.18,141
grapefruit,11.18,165
grapefruit,11.18,137
grapefruit,11.18,152
grapefruit,11.18,149
grapefruit,11.18,149
grapefruit,11.18,152
grapefruit,11.18,142
grapefruit,11.18,161
grapefruit,11.18,177
grapefruit,11.18,168
grapefruit,11.18,148
grapefruit,11.19,143
grapefruit,11.19,142
grapefruit,11.19,146
grapefruit,11.19,155
grapefruit,11.19,146
grapefruit,11.19,150
grapefruit,11.19,144
grapefruit,11.19,177
grapefruit,11.19,136
grapefruit,11.19,131
grapefruit,11.19,143
grapefruit,11.19,146
grapefruit,11.19,148
grapefruit,11.19,154
grapefruit,11.19,155
grapefruit,11.19,160
grapefruit,11.19,140
grapefruit,11.19,147
grapefruit,11.19,148
grapefruit,11.2,144
grapefruit,11.2,137
grapefruit,11.2,152
grapefruit,11.2,178
grapefruit,11.2,143
grapefruit,11.2,147
grapefruit,11.2,143
grapefruit,11.2,141
grapefruit,11.2,153
grapefruit,11.2,148
grapefruit,11.2,150
grapefruit,11.2,151
grapefruit,11.2,156
grapefruit,11.2,159
grapefruit,11.2,166
grapefruit,11.21,163
grapefruit,11.21,145
grapefruit,11.21,143
grapefruit,11.21,149
grapefruit,11.21,155
grapefruit,11.21,171
grapefruit,11.21,147
grapefruit,11.21,148
grapefruit,11.21,156
grapefruit,11.21,150
grapefruit,11.21,156
grapefruit,11.21,153
grapefruit,11.22,146
grapefruit,11.22,158
grapefruit,11.22,145
grapefruit,11.22,138
grapefruit,11.22,139
grapefruit,11.22,149
grapefruit,11.22,155
grapefruit,11.22,143
grapefruit,11.22,156
grapefruit,11.22,166
grapefruit,11.22,157
grapefruit,11.22,158
grapefruit,11.22,159
grapefruit,11.22,144
grapefruit,11.22,150
grapefruit,11.22,154
grapefruit,11.22,153
grapefruit,11.22,147
grapefruit,11.22,143
grapefruit,11.22,140
grapefruit,11.22,158
grapefruit,11.22,149
grapefruit,11.23,156
grapefruit,11.23,152
grapefruit,11.23,142
grapefruit,11.23,139
grapefruit,11.23,142
grapefruit,11.23,156
grapefruit,11.23,168
grapefruit,11.23,147
grapefruit,11.23,142
grapefruit,11.23,146
grapefruit,11.23,141
grapefruit,11.23,160
grapefruit,11.23,164
grapefruit,11.24,146
grapefruit,11.24,175
grapefruit,11.24,150
grapefruit,11.24,139
grapefruit,11.24,163
grapefruit,11.24,147
grapefruit,11.24,151
grapefruit,11.24,142
grapefruit,11.24,147
grapefruit,11.24,158
grapefruit,11.24,152
grapefruit,11.24,163
grapefruit,11.24,135
grapefruit,11.24,174
grapefruit,11.24,156
grapefruit,11.24,178
grapefruit,11.24,148
grapefruit,11.24,136
grapefruit,11.24,165
grapefruit,11.24,156
grapefruit,11.24,153
grapefruit,11.24,163
grapefruit,11.25,142
grapefruit,11.25,144
grapefruit,11.25,143
grapefruit,11.25,144
grapefruit,11.25,133
grapefruit,11.25,160
grapefruit,11.25,143
grapefruit,11.25,159
grapefruit,11.25,147
grapefruit,11.25,156
grapefruit,11.25,142
grapefruit,11.25,151
grapefruit,11.25,148
grapefruit,11.25,155
grapefruit,11.25,156
grapefruit,11.25,170
grapefruit,11.25,159
grapefruit,11.25,143
grapefruit,11.25,137
grapefruit,11.25,145
grapefruit,11.25,137
grapefruit,11.25,148
grapefruit,11.25,160
grapefruit,11.25,132
grapefruit,11.26,153
grapefruit,11.26,155
grapefruit,11.26,142
grapefruit,11.26,145
grapefruit,11.26,157
grapefruit,11.26,160
grapefruit,11.26,170
grapefruit,11.26,157
grapefruit,11.26,158
grapefruit,11.26,142
grapefruit,11.26,133
grapefruit,11.26,159
grapefruit,11.26,147
grapefruit,11.26,142
grapefruit,11.26,159
grapefruit,11.26,150
grapefruit,11.27,141
grapefruit,11.27,149
grapefruit,11.27,155
grapefruit,11.27,162
grapefruit,11.27,161
grapefruit,11.27,168
grapefruit,11.27,143
grapefruit,11.27,160
grapefruit,11.27,148
grapefruit,11.27,159
grapefruit,11.27,154
grapefruit,11.27,137
grapefruit,11.27,145
grapefruit,11.27,151
grapefruit,11.27,139
grapefruit,11.27,145
grapefruit,11.27,137
grapefruit,11.27,165
grapefruit,11.27,169
grapefruit,11.28,139
grapefruit,11.28,138
grapefruit,11.28,155
grapefruit,11.28,156
grapefruit,11.28,149
grapefruit,11.28,153
grapefruit,11.28,146
grapefruit,11.28,149
grapefruit,11.28,138
grapefruit,11.28,129
grapefruit,11.28,162
grapefruit,11.28,136
grapefruit,11.28,119
grapefruit,11.29,144
grapefruit,11.29,153
grapefruit,11.29,156
grapefruit,11.29,155
grapefruit,11.29,151
grapefruit,11.29,138
grapefruit,11.29,147
grapefruit,11.29,145
grapefruit,11.29,158
grapefruit,11.29,154
grapefruit,11.29,156
grapefruit,11.29,147
grapefruit,11.29,150
grapefruit,11.29,171
grapefruit,11.29,176
grapefruit,11.3,160
grapefruit,11.3,154
grapefruit,11.3,151
grapefruit,11.3,155
grapefruit,11.3,154
grapefruit,11.3,171
grapefruit,11.3,153
grapefruit,11.3,141
grapefruit,11.3,137
grapefruit,11.3,136
grapefruit,11.3,156
grapefruit,11.3,161
grapefruit,11.3,145
grapefruit,11.3,147
grapefruit,11.3,156
grapefruit,11.3,148
grapefruit,11.3,159
grapefruit,11.3,157
grapefruit,11.3,148
grapefruit,11.31,147
grapefruit,11.31,159
grapefruit,11.31,151
grapefruit,11.31,159
grapefruit,11.31,170
grapefruit,11.31,164
grapefruit,11.31,152
grapefruit,11.31,147
grapefruit,11.31,163
grapefruit,11.31,142
grapefruit,11.31,153
grapefruit,11.31,165
grapefruit,11.31,145
grapefruit,11.31,151
grapefruit,11.31,145
grapefruit,11.31,151
grapefruit,11.31,173
grapefruit,11.31,148
grapefruit,11.31,141
grapefruit,11.31,138
grapefruit,11.31,166
grapefruit,11.31,158
grapefruit,11.31,151
grapefruit,11.32,135
grapefruit,11.32,151
grapefruit,11.32,158
grapefruit,11.32,159
grapefruit,11.32,136
grapefruit,11.32,151
grapefruit,11.32,154
grapefruit,11.32,165
grapefruit,11.32,149
grapefruit,11.32,140
grapefruit,11.32,137
grapefruit,11.32,148
grapefruit,11.32,143
grapefruit,11.32,153
grapefruit,11.32,148
grapefruit,11.33,164
grapefruit,11.33,138
grapefruit,11.33,159
grapefruit,11.33,121
grapefruit,11.33,151
grapefruit,11.33,144
grapefruit,11.33,148
grapefruit,11.33,151
grapefruit,11.34,143
grapefruit,11.34,158
grapefruit,11.34,149
grapefruit,11.34,148
grapefruit,11.34,126
grapefruit,11.34,144
grapefruit,11.34,144
grapefruit,11.34,149
grapefruit,11.34,145
grapefruit,11.34,171
grapefruit,11.34,157
grapefruit,11.34,155
grapefruit,11.34,142
grapefruit,11.34,158
grapefruit,11.34,154
grapefruit,11.34,162
grapefruit,11.34,137
grapefruit,11.35,142
grapefruit,11.35,161
grapefruit,11.35,177
grapefruit,11.35,156
grapefruit,11.35,140
grapefruit,11.35,140
grapefruit,11.35,156
grapefruit,11.35,143
grapefruit,11.35,139
grapefruit,11.35,154
grapefruit,11.35,148
grapefruit,11.35,172
grapefruit,11.35,136
grapefruit,11.35,172
grapefruit,11.35,168
grapefruit,11.36,143
grapefruit,11.36,153
grapefruit,11.36,152
grapefruit,11.36,152
grapefruit,11.36,153
grapefruit,11.36,144
grapefruit,11.36,168
grapefruit,11.36,119
grapefruit,11.36,142
grapefruit,11.36,154
grapefruit,11.36,155
grapefruit,11.36,147
grapefruit,11.36,169
grapefruit,11.36,148
grapefruit,11.36,160
grapefruit,11.36,134
grapefruit,11.37,165
grapefruit,11.37,156
grapefruit,11.37,149
grapefruit,11.37,143
grapefruit,11.37,165
grapefruit,11.37,166
grapefruit,11.37,154
grapefruit,11.37,147
grapefruit,11.37,150
grapefruit,11.37,130
grapefruit,11.37,141
grapefruit,11.37,145
grapefruit,11.37,136
grapefruit,11.37,149
grapefruit,11.37,139
grapefruit,11.37,170
grapefruit,11.37,174
grapefruit,11.37,148
grapefruit,11.37,147
grapefruit,11.37,147
grapefruit,11.37,160
grapefruit,11.37,166
grapefruit,11.38,173
grapefruit,11.38,144
grapefruit,11.38,161
grapefruit,11.38,156
grapefruit,11.38,150
grapefruit,11.38,147
grapefruit,11.38,156
grapefruit,11.38,142
grapefruit,11.38,157
grapefruit,11.38,146
grapefruit,11.38,166
grapefruit,11.38,149
grapefruit,11.38,152
grapefruit,11.38,152
grapefruit,11.38,149
grapefruit,11.38,149
grapefruit,11.38,146
grapefruit,11.38,152
grapefruit,11.38,165
grapefruit,11.38,149
grapefruit,11.38,152
grapefruit,11.38,136
grapefruit,11.39,135
grapefruit,11.39,162
grapefruit,11.39,148
grapefruit,11.39,140
grapefruit,11.39,160
grapefruit,11.39,138
grapefruit,11.39,153
grapefruit,11.39,149
grapefruit,11.39,146
grapefruit,11.39,174
grapefruit,11.39,141
grapefruit,11.4,140
grapefruit,11.4,137
grapefruit,11.4,154
grapefruit,11.4,150
grapefruit,11.4,153
grapefruit,11.4,158
grapefruit,11.4,145
grapefruit,11.41,146
grapefruit,11.41,148
grapefruit,11.41,144
grapefruit,11.41,159
grapefruit,11.41,136
grapefruit,11.41,149
grapefruit,11.41,167
grapefruit,11.41,142
grapefruit,11.41,158
grapefruit,11.41,167
grapefruit,11.41,166
grapefruit,11.41,158
grapefruit,11.41,155
grapefruit,11.42,145
grapefruit,11.42,149
grapefruit,11.42,158
grapefruit,11.42,128
grapefruit,11.42,151
grapefruit,11.42,154
grapefruit,11.42,155
grapefruit,11.42,156
grapefruit,11.42,154
grapefruit,11.42,160
grapefruit,11.42,146
grapefruit,11.42,150
grapefruit,11.42,163
grapefruit,11.42,140
grapefruit,11.42,153
grapefruit,11.43,167
grapefruit,11.43,152
grapefruit,11.43,154
grapefruit,11.43,138
grapefruit,11.43,162
grapefruit,11.43,141
grapefruit,11.43,155
grapefruit,11.43,151
grapefruit,11.43,128
grapefruit,11.43,157
grapefruit,11.43,155
grapefruit,11.44,149
grapefruit,11.44,151
grapefruit,11.44,162
grapefruit,11.44,155
grapefruit,11.44,164
grapefruit,11.44,151
grapefruit,11.44,151
grapefruit,11.44,152
grapefruit,11.44,164
grapefruit,11.44,172
grapefruit,11.44,137
grapefruit,11.44,167
grapefruit,11.44,129
grapefruit,11.44,142
grapefruit,11.44,155
grapefruit,11.44,155
grapefruit,11.44,161
grapefruit,11.44,137
grapefruit,11.44,146
grapefruit,11.44,164
grapefruit,11.45,164
grapefruit,11.45,154
grapefruit,11.45,149
grapefruit,11.45,147
grapefruit,11.45,154
grapefruit,11.45,153
grapefruit,11.45,167
grapefruit,11.45,141
grapefruit,11.45,150
grapefruit,11.45,149
grapefruit,11.45,160
grapefruit,11.45,162
grapefruit,11.45,138
grapefruit,11.45,150
grapefruit,11.45,151
grapefruit,11.45,149
grapefruit,11.45,147
grapefruit,11.45,142
grapefruit,11.45,145
grapefruit,11.46,157
grapefruit,11.46,157
grapefruit,11.46,137
grapefruit,11.46,158
grapefruit,11.46,130
grapefruit,11.46,147
grapefruit,11.46,149
grapefruit,11.46,159
grapefruit,11.46,187
grapefruit,11.46,138
grapefruit,11.46,151
grapefruit,11.46,153
grapefruit,11.46,145
grapefruit,11.46,140
grapefruit,11.46,149
grapefruit,11.46,151
grapefruit,11.47,146
grapefruit,11.47,165
grapefruit,11.47,134
grapefruit,11.47,154
grapefruit,11.47,150
grapefruit,11.47,150
grapefruit,11.47,171
grapefruit,11.47,154
grapefruit,11.47,152
grapefruit,11.47,161
grapefruit,11.47,165
grapefruit,11.47,155
grapefruit,11.47,136
grapefruit,11.47,147
grapefruit,11.48,164
grapefruit,11.48,143
grapefruit,11.48,154
grapefruit,11.48,144
grapefruit,11.48,133
grapefruit,11.48,159
grapefruit,11.48,148
grapefruit,11.48,141
grapefruit,11.48,148
grapefruit,11.48,155
grapefruit,11.48,159
grapefruit,11.48,149
grapefruit,11.48,151
grapefruit,11.48,154
grapefruit,11.48,151
grapefruit,11.48,166
grapefruit,11.48,161
grapefruit,11.48,147
grapefruit,11.48,149
grapefruit,11.48,156
grapefruit,11.49,150
grapefruit,11.49,149
grapefruit,11.49,151
grapefruit,11.49,176
grapefruit,11.49,152
grapefruit,11.49,149
grapefruit,11.49,158
grapefruit,11.49,160
grapefruit,11.49,153
grapefruit,11.5,153
grapefruit,11.5,158
grapefruit,11.5,143
grapefruit,11.5,136
grapefruit,11.5,143
grapefruit,11.5,145
grapefruit,11.5,156
grapefruit,11.5,159
grapefruit,11.5,149
grapefruit,11.5,137
grapefruit,11.5,155
grapefruit,11.5,148
grapefruit,11.5,142
grapefruit,11.5,157
grapefruit,11.5,164
grapefruit,11.5,129
grapefruit,11.5,139
grapefruit,11.5,157
grapefruit,11.5,153
grapefruit,11.5,144
grapefruit,11.5,138
grapefruit,11.5,153
grapefruit,11.5,168
grapefruit,11.51,159
grapefruit,11.51,175
grapefruit,11.51,145
grapefruit,11.51,168
grapefruit,11.51,160
grapefruit,11.51,140
grapefruit,11.51,162
grapefruit,11.51,168
grapefruit,11.51,141
grapefruit,11.51,154
grapefruit,11.51,136
grapefruit,11.51,161
grapefruit,11.51,144
grapefruit,11.51,163
grapefruit,11.51,135
grapefruit,11.51,141
grapefruit,11.51,162
grapefruit,11.51,143
grapefruit,11.51,133
grapefruit,11.51,161
grapefruit,11.51,138
grapefruit,11.51,143
grapefruit,11.52,155
grapefruit,11.52,171
grapefruit,11.52,167
grapefruit,11.52,131
grapefruit,11.52,164
grapefruit,11.52,145
grapefruit,11.53,151
grapefruit,11.53,152
grapefruit,11.53,167
grapefruit,11.53,146
grapefruit,11.53,120
grapefruit,11.53,156
grapefruit,11.53,171
grapefruit,11.53,158
grapefruit,11.53,166
grapefruit,11.53,149
grapefruit,11.53,142
grapefruit,11.53,152
grapefruit,11.53,160
grapefruit,11.53,162
grapefruit,11.53,140
grapefruit,11.54,147
grapefruit,11.54,157
grapefruit,11.54,155
grapefruit,11.54,150
grapefruit,11.54,173
grapefruit,11.54,140
grapefruit,11.54,158
grapefruit,11.54,180
grapefruit,11.54,160
grapefruit,11.54,155
grapefruit,11.54,167
grapefruit,11.54,161
grapefruit,11.54,153
grapefruit,11.54,144
grapefruit,11.54,156
grapefruit,11.54,158
grapefruit,11.55,141
grapefruit,11.55,156
grapefruit,11.55,171
grapefruit,11.55,173
grapefruit,11.55,158
grapefruit,11.55,154
grapefruit,11.55,148
grapefruit,11.55,155
grapefruit,11.55,148
grapefruit,11.55,170
grapefruit,11.55,161
grapefruit,11.55,167
grapefruit,11.55,154
grapefruit,11.55,130
grapefruit,11.55,134
grapefruit,11.55,155
grapefruit,11.55,164
grapefruit,11.55,144
grapefruit,11.56,141
grapefruit,11.56,161
grapefruit,11.56,155
grapefruit,11.56,162
grapefruit,11.56,161
grapefruit,11.56,137
grapefruit,11.56,149
grapefruit,11.56,159
grapefruit,11.56,145
grapefruit,11.56,144
grapefruit,11.56,149
grapefruit,11.57,157
grapefruit,11.57,156
grapefruit,11.57,152
grapefruit,11.57,155
grapefruit,11.57,149
grapefruit,11.57,156
grapefruit,11.57,153
grapefruit,11.57,158
grapefruit,11.58,132
grapefruit,11.58,133
grapefruit,11.58,157
grapefruit,11.58,150
grapefruit,11.58,161
grapefruit,11.58,144
grapefruit,11.58,135
grapefruit,11.58,152
grapefruit,11.58,130
grapefruit,11.58,157
grapefruit,11.58,153
grapefruit,11.58,144
grapefruit,11.58,150
grapefruit,11.59,155
grapefruit,11.59,159
grapefruit,11.59,144
grapefruit,11.59,146
grapefruit,11.59,157
grapefruit,11.59,149
grapefruit,11.59,155
grapefruit,11.59,159
grapefruit,11.59,142
grapefruit,11.59,135
grapefruit,11.59,163
grapefruit,11.59,139
grapefruit,11.59,143
grapefruit,11.59,151
grapefruit,11.59,154
grapefruit,11.59,154
grapefruit,11.6,153
grapefruit,11.6,161
grapefruit,11.6,155
grapefruit,11.6,143
grapefruit,11.6,161
grapefruit,11.6,153
grapefruit,11.6,168
grapefruit,11.6,167
grapefruit,11.6,148
grapefruit,11.6,142
grapefruit,11.6,158
grapefruit,11.6,153
grapefruit,11.6,155
grapefruit,11.6,131
grapefruit,11.6,154
grapefruit,11.6,154
